Name,Url,Difficulty,Tags
Controle Usando a Resposta em Frequência,https://coursera.org/learn/resposta-frequencia,Intermediate Level,"['Physical Science and Engineering', 'Electrical Engineering']"
The Science of Health Care Delivery,https://coursera.org/learn/science-healthcare-delivery,Beginner Level,"['Health', 'Healthcare Management']"
Analizando las Políticas Económicas,https://coursera.org/learn/analizando-politicas-economicas,None,"['Social Sciences', 'Economics']"
Corporate Financial Decision-Making for Value Creation,https://coursera.org/learn/value-creation,None,"['Business', 'Finance']"
Launching into Machine Learning 日本語版,https://coursera.org/learn/launching-machine-learning-jp,Intermediate Level,"['Data Science', 'Machine Learning']"
Trading Algorithms,https://coursera.org/learn/trading-algorithm,Intermediate Level,"['Business', 'Finance']"
Just Reading and Writing English 2,https://coursera.org/learn/just-reading-and-writing-english-2,Intermediate Level,"['Language Learning', 'Learning English']"
Fundamentos de Android,https://coursera.org/learn/fundamentos,None,"['Computer Science', 'Mobile and Web Development']"
Code Free Data Science,https://coursera.org/learn/code-free-data-science,Beginner Level,"['Data Science', 'Machine Learning']"
The R Programming Environment,https://coursera.org/learn/r-programming-environment,Intermediate Level,"['Data Science', 'Data Analysis']"
Audio digital con Pure Data,https://coursera.org/learn/audio-digital-pure-data,Intermediate Level,"['Arts and Humanities', 'Music and Art']"
Mechanics of Materials III: Beam Bending,https://coursera.org/learn/beam-bending,Intermediate Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
Financial Engineering and Risk Management Part II,https://coursera.org/learn/financial-engineering-2,None,"['Business', 'Finance']"
Introduction à la théorie de Galois,https://coursera.org/learn/theorie-de-galois,None,"['Math and Logic', 'Math and Logic']"
Autodesk Certified Professional: AutoCAD for Design and Drafting Exam Prep,https://coursera.org/learn/autodesk-autocad-design-drafting,Advanced Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
Web Application Development with JavaScript and MongoDB,https://coursera.org/learn/web-application-development,None,"['Computer Science', 'Software Development']"
Formal Financial Accounting,https://coursera.org/learn/formal-financial-accounting,Intermediate Level,"['Business', 'Business Essentials']"
How to Write a Resume (Project-Centered Course),https://coursera.org/learn/how-to-write-a-resume,None,"['Personal Development', 'Personal Development']"
Fundamentals of Parallelism on Intel Architecture,https://coursera.org/learn/parallelism-ia,Intermediate Level,"['Computer Science', 'Software Development']"
Design your own trading strategy – Culminating Project,https://coursera.org/learn/design-trading-strategy-culminating-project,Intermediate Level,"['Business', 'Finance']"
Predictive Analytics and Data Mining,https://coursera.org/learn/predictive-analytics-data-mining,Intermediate Level,"['Business', 'Leadership and Management']"
The Economics of Health Care Delivery,https://coursera.org/learn/health-economics-us-healthcare-systems,None,"['Health', 'Healthcare Management']"
Intro to International Marketing,https://coursera.org/learn/intro-international-marketing,None,"['Business', 'Marketing']"
Physique des particules - une introduction,https://coursera.org/learn/physique-particules,Intermediate Level,"['Physical Science and Engineering', 'Physics and Astronomy']"
Python Programming Essentials,https://coursera.org/learn/python-programming,Beginner Level,"['Computer Science', 'Software Development']"
The Blockchain System,https://coursera.org/learn/blockchain-system,Beginner Level,"['Computer Science', 'Algorithms']"
Юридическое оформление инвестиционных идей,https://coursera.org/learn/law-invest-ideas,None,"['Social Sciences', 'Law']"
Patrick Henry: Forgotten Founder,https://coursera.org/learn/henry,Beginner Level,"['Arts and Humanities', 'History']"
Build a Modern Computer from First Principles: Nand to Tetris Part II (project-centered course),https://coursera.org/learn/nand2tetris2,None,"['Computer Science', 'Software Development']"
Doğrusal Cebir I: Uzaylar ve İşlemciler / Linear Algebra I: Spaces and Operators,https://coursera.org/learn/linearalgebra1,None,"['Math and Logic', 'Math and Logic']"
Hacer negocios con multinacionales y empresas en América Latina,https://coursera.org/learn/negocios-multinacionales-america-latina,Beginner Level,"['Business', 'Business Strategy']"
Social Psychology,https://coursera.org/learn/social-psychology,Beginner Level,"['Health', 'Psychology']"
Elastic Cloud Infrastructure: Scaling and Automation auf Deutsch,https://coursera.org/learn/gcp-infrastructure-scaling-automation-de,Intermediate Level,"['Information Technology', 'Cloud Computing']"
Compreendendo o Zika e doenças emergentes,https://coursera.org/learn/zika-e-doencas-emergentes,Intermediate Level,"['Health', 'Public Health']"
Six Sigma Tools for Improve and Control,https://coursera.org/learn/six-sigma-improve-control,Beginner Level,"['Business', 'Business Essentials']"
Entrepreneurship I: Laying the Foundation,https://coursera.org/learn/entrepreneurship-1,None,"['Business', 'Entrepreneurship']"
"Capstone MOOC for ""Android App Development""",https://coursera.org/learn/aadcapstone,None,"['Computer Science', 'Mobile and Web Development']"
Introduction to Key Constitutional Concepts and Supreme Court Cases,https://coursera.org/learn/constitution,Beginner Level,"['Social Sciences', 'Governance and Society']"
Corporate Finance Essentials,https://coursera.org/learn/corporate-finance-essentials,None,"['Business', 'Finance']"
История изобретений и открытий — Вторая история человечества,https://coursera.org/learn/istoriya-izobretenii-i-otkritii,Beginner Level,"['Physical Science and Engineering', 'Research Methods']"
Accounting and Finance for IT professionals,https://coursera.org/learn/accounting-finance,Beginner Level,"['Business', 'Finance']"
"Career planning: Your career, your life",https://coursera.org/learn/career-development-planning,None,"['Business', 'Leadership and Management']"
Financial Accounting Fundamentals,https://coursera.org/learn/uva-darden-financial-accounting,Beginner Level,"['Business', 'Business Essentials']"
Transacting on the Blockchain,https://coursera.org/learn/transacting-blockchain,Intermediate Level,"['Business', 'Business Strategy']"
Gestión de organizaciones efectivas,https://coursera.org/learn/gestion-organizaciones-efectivas,None,"['Business', 'Leadership and Management']"
Basics of Extracellular Vesicles,https://coursera.org/learn/extracellular-vesicles,Intermediate Level,"['Health', 'Basic Science']"
"Philosophy, Science and Religion: Science and Philosophy",https://coursera.org/learn/philosophy-science-religion-1,Beginner Level,"['Arts and Humanities', 'Philosophy']"
Understanding Plants - Part I: What a Plant Knows,https://coursera.org/learn/plantknows,Beginner Level,"['Health', 'Basic Science']"
"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",https://coursera.org/learn/introduction-tensorflow,Intermediate Level,"['Computer Science', 'Software Development']"
Changer le monde : passons a l'action (creer son entreprise sociale),https://coursera.org/learn/monde-action,None,"['Business', 'Business Essentials']"
Love as a Force for Social Justice,https://coursera.org/learn/love-social-justice,Beginner Level,"['Arts and Humanities', 'Philosophy']"
"The Modern World, Part Two: Global History since 1910",https://coursera.org/learn/modern-world-2,Beginner Level,"['Arts and Humanities', 'History']"
Finding Mutations in DNA and Proteins (Bioinformatics VI),https://coursera.org/learn/dna-mutations,Beginner Level,"['Health', 'Health Informatics']"
Healthcare Data Literacy,https://coursera.org/learn/healthcare-data-literacy,Intermediate Level,"['Health', 'Health Informatics']"
Introduction to Programming in Swift 5,https://coursera.org/learn/swift-5-programming-introduction,Beginner Level,"['Computer Science', 'Software Development']"
Programming Mobile Applications for Android Handheld Systems: Part 2,https://coursera.org/learn/android-programming-2,None,"['Computer Science', 'Mobile and Web Development']"
Electrodynamics: Analysis of Electric Fields,https://coursera.org/learn/electrodynamics-analysis-of-electric-fields,Advanced Level,"['Physical Science and Engineering', 'Electrical Engineering']"
"Contexto de Negocios en LATAM: Factores Políticos, Sociales y Económicos",https://coursera.org/learn/contexto-negocios-latam,None,"['Business', 'Business Essentials']"
Epidemics - the Dynamics of Infectious Diseases,https://coursera.org/learn/epidemics,None,"['Health', 'Basic Science']"
HPV-Associated Oral and Throat Cancer: What You Need to Know,https://coursera.org/learn/hpv-oral-throat-cancer,None,"['Health', 'Basic Science']"
Elastic Cloud Infrastructure: Scaling and Automation en Français,https://coursera.org/learn/gcp-infrastructure-scaling-automation-fr,Intermediate Level,"['Information Technology', 'Cloud Computing']"
Frontières en tous genres,https://coursera.org/learn/geographie-politique-culturelle-frontieres,Beginner Level,"['Social Sciences', 'Education']"
Репродуктивное здоровье женщины и безопасная беременность,https://coursera.org/learn/reproduktivnoe-zdorove-zhenshchiny,Beginner Level,"['Health', 'Patient Care']"
C for Everyone: Programming Fundamentals,https://coursera.org/learn/c-for-everyone,Beginner Level,"['Computer Science', 'Software Development']"
"Sampling People, Networks and Records",https://coursera.org/learn/sampling-methods,Beginner Level,"['Health', 'Psychology']"
Кинематика,https://coursera.org/learn/kinematics,Beginner Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
Creative Thinking: Techniques and Tools for Success,https://coursera.org/learn/creative-thinking-techniques-and-tools-for-success,Beginner Level,"['Personal Development', 'Personal Development']"
Intel® Network Academy - Network Transformation 102,https://coursera.org/learn/network-transformation-102,Beginner Level,"['Information Technology', 'Networking']"
Guitar Scales and Chord Progressions,https://coursera.org/learn/guitar-scales-chord-progressions,Intermediate Level,"['Arts and Humanities', 'Music and Art']"
Interpersonal Communication for Engineering Leaders,https://coursera.org/learn/interpersonal-communication,None,"['Business', 'Leadership and Management']"
Fundamentals of Project Planning and Management,https://coursera.org/learn/uva-darden-project-management,Beginner Level,"['Business', 'Business Essentials']"
Understanding Plants - Part II: Fundamentals of Plant Biology,https://coursera.org/learn/plant-biology,Intermediate Level,"['Health', 'Basic Science']"
